id,address,name,latitude,longitude,googleMapsUri,websiteUri,type,district
ChIJg4a-x-BTzpQRI3DJzzTnIHs,"Rua Visconde de Jari, 30 - Jardim Angela (Zona Sul), São Paulo",Farmacia do Daniel,-23.6866637,-46.7699098,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce53e0c7be8683:0x7b20e734cfc97023!10e5,,pharmacy,Jardim Ângela São Paulo
ChIJnf4_MUFSzpQR00CYwcHouac,"Estrada do M'Boi Mirim, 4513 - Parque do Lago, São Paulo",Drogaria RD Popular,-23.686306599999998,-46.7704094,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce5241313ffe9d:0xa7b9e8c1c19840d3!10e5,,pharmacy,Jardim Ângela São Paulo
ChIJbwV0_WZSzpQRouCAP2xlWAc,"Estrada do M'Boi Mirim, 6074 - Jardim Raniele, São Paulo",Drogarias Nobre Popular,-23.6964529,-46.7797281,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce5266fd74056f:0x758656c3f80e0a2!10e5,http://www.drogariasnobrepopular.com.br/,pharmacy,Jardim Ângela São Paulo
ChIJUTCZ4y9SzpQRbvZcksJGGRU,"Estrada do M'Boi Mirim, 2962 - Vila Remo, São Paulo",Super Farmácia Delivery com entrega rápida,-23.680634,-46.7651775,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce522fe3993051:0x151946c2925cf66e!10e5,https://www.superdrogaria.com.br/nossas-lojas,pharmacy,Jardim Ângela São Paulo
ChIJ37ZsSdv1zpQRQGDJEprzAjo,"Av. Guapira, 2528 - Jaçanã, São Paulo",Promofarma | Jaçanã,-23.4678745,-46.5840453,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef5db496cb6df:0x3a02f39a12c96040!10e5,http://www.promofarma.com.br/,pharmacy,Jaçanã São Paulo
ChIJk_1nV9L1zpQRYr8sBYAU1_M,"Av. Paulo Lincoln do Valle Pontin, 881 - Jaçanã, São Paulo",Farma & Cia Jaçanã,-23.4576541,-46.5855422,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef5d25767fd93:0xf3d71480052cbf62!10e5,http://www.farmaecia.com.br/,pharmacy,Jaçanã São Paulo
ChIJL1ryL4b2zpQRht63tn28jUo,"Av. Paulo Lincoln do Valle Pontin, 783 - Jaçanã, São Paulo",Farmácia| Farmais Jaçanã,-23.4580495,-46.585695,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef6862ff25a2f:0x4a8dbc7db6b7de86!10e5,https://loja5.farmavan.com.br/,pharmacy,Jaçanã São Paulo
ChIJC2BAp9z1zpQRzr7SIx42MV4,"Av. Guapira, 2386 - Vila Gustavo, São Paulo",DROGARIA SÃO PAULO,-23.4691936,-46.5842055,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef5dca740600b:0x5e31361e23d2bece!10e5,https://www.drogariasaopaulo.com.br/,pharmacy,Jaçanã São Paulo
ChIJ1yhiuJf1zpQRtFtKXw8NKo8,"Av. Guapira, 2697 - Jaçanã, São Paulo",Farmácia Pague Menos,-23.4663109,-46.5840504,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef597b86228d7:0x8f2a0d0f5f4a5bb4!10e5,https://www.paguemenos.com.br/?utm_source=google&utm_medium=website&utm_campaign=youmap,pharmacy,Jaçanã São Paulo
ChIJGyU4nZX1zpQRbQ8EchbAneg,"Av. Paulo Lincoln do Valle Pontin, 359 - Jaçanã, São Paulo",Drogaleste,-23.4622206,-46.585838,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef5959d38251b:0xe89dc01672040f6d!10e5,https://www.drogaleste.com.br/lojas/jacana-79/contato/,pharmacy,Jaçanã São Paulo
ChIJMZ6qw8P1zpQR9juXZwXWP9w,"Av. Luís Stamatis, 575 - Jardim Jacana, São Paulo",Droga Orto,-23.4686573,-46.57960809999999,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef5c3c3aa9e31:0xdc3fd60567973bf6!10e5,,pharmacy,Jaçanã São Paulo
ChIJWRtWTtv1zpQR3GewZJvmFU4,"AV GUAPIRA 2494 COMPLEMETNTO, 2498 - Guapira, São Paulo",Drogarias Bifarma,-23.4681368,-46.5840414,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef5db4e561b59:0x4e15e69b64b067dc!10e5,http://www.bifarma.com.br/,pharmacy,Jaçanã São Paulo
ChIJv18G5-T1zpQRV3-S_th9E70,"R. Benjamin Pereira, 194 - Jaçanã, São Paulo",DROGARIA MOLLER,-23.4688422,-46.5915869,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef5e4e7065fbf:0xbd137dd8fe927f57!10e5,,pharmacy,Jaçanã São Paulo
ChIJ1XKcpLX1zpQR7P1Oh3jw75o,"R. Flor de Ouro, 300 - Jaçanã, São Paulo",Drogaria Flor de Ouro,-23.4534353,-46.57253499999999,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef5b5a49c72d5:0x9aeff078874efdec!10e5,https://linktr.ee/drogariaflordeouro,pharmacy,Jaçanã São Paulo
ChIJv3Xmtij0zpQR_L0ODGoC6u0,"Av. Antonelo da Messina, 1047 - Tremembé, São Paulo",Promofarma | Vila Zilda,-23.4480159,-46.5887873,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef428b6e675bf:0xedea026a0c0ebdfc!10e5,http://www.promofarma.com.br/,pharmacy,Jaçanã São Paulo
ChIJKZUhHZD3zpQRPaW4_LyXKUs,"Av. Guapira, 2.493 - jaçanã, São Paulo",Farma Conde Jaçanã,-23.4820113,-46.602191499999996,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef7901d219529:0x4b2997bcfcb8a53d!10e5,,pharmacy,Jaçanã São Paulo
ChIJ-WahD5P1zpQR2pD0gu9TsIU,"R. Francisco Alves Bezerra, 1127 - Parque Edu Chaves, São Paulo",Drogasil,-23.4760542,-46.5721241,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef5930fa166f9:0x85b053ef82f490da!10e5,,pharmacy,Jaçanã São Paulo
ChIJI-cyU1BnzpQR393e8xukFpM,"Av. Waldemar Carlos Pereira, 2176 - Vila Talarico, São Paulo",Drogaleste,-23.5498343,-46.50877,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce67505332e723:0x9316a41bf3dedddf!10e5,https://www.drogaleste.com.br/lojas/sp-sao-paulo-vila-talarico-5/contato/,pharmacy,Jaçanã São Paulo
ChIJd9DqaBNfzpQRwjVXv_ntPTE,"Rua Soldado João Pereira da Silva, 156 - Vila Maria, São Paulo",Promofarma | Pq. Novo Mundo,-23.5078843,-46.5684664,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce5f1368ead077:0x313dedf9bf5735c2!10e5,http://www.promofarma.com.br/,pharmacy,Jaçanã São Paulo
ChIJedpWilv2zpQRCHYZVatTtcg,"Av. Nova Cantareira, 3245 - Água Fria, São Paulo",Droga Raia,-23.4723743,-46.6175433,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef65b8a56da79:0xc8b553ab55197608!10e5,,pharmacy,Jaçanã São Paulo
ChIJR1wc-4r1zpQRxgomH1pgFhQ,"Rua Mário Lago, 446 - Jardim Guapira, São Paulo",Farma Saúde,-23.456196,-46.5798188,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef58afb1c5c47:0x1416605a1f260ac6!10e5,http://www.instagram.com/farmasaude446/,pharmacy,Jaçanã São Paulo
ChIJlwR0g2z2zpQRD4_gzXHQG2I,"Av. Tucuruvi, 403 - Tucuruvi, São Paulo",Drogasil,-23.479621,-46.60759609999999,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef66c83740497:0x621bd071cde08f0f!10e5,,pharmacy,Jaçanã São Paulo
ChIJBc8m4c33zpQRGDzInPz_3-U,"Av. Júlio Buono, 662 - Vila Gustavo, São Paulo",DROGASIL,-23.4927341,-46.5974616,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef7cde126cf05:0xe5dffffc9cc83c18!10e5,,pharmacy,Jaçanã São Paulo
ChIJqUxeKoBmzpQRm1GTel4OXko,"R. Jardim Tamoio, 1380 - Conj. Res. José Bonifácio, São Paulo",Drogaleste,-23.5535748,-46.4330684,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce66802a5e4ca9:0x4a5e0e5e7a93519b!10e5,https://www.drogaleste.com.br/lojas/sp-sao-paulo-cj-jose-bonifacio-9/contato/,pharmacy,José Bonifácio São Paulo
ChIJKZy5DiFkzpQRfi7OEdVgaSI,"R. Eugênio Albini, 154 - Conj. Res. José Bonifácio, São Paulo",Drogaleste,-23.5386824,-46.4360601,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce64210eb99c29:0x226960d511ce2e7e!10e5,https://www.drogaleste.com.br/,pharmacy,José Bonifácio São Paulo
ChIJe9tiKyZkzpQRaf1viqdZNyw,"Rua Augusto Cavalcanti, 20 - Jardim Bonifacio, São Paulo",Farma & Cia,-23.5459623,-46.4366431,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce64262b62db7b:0x2c3759a78a6ffd69!10e5,http://www.farmaecia.com.br/,pharmacy,José Bonifácio São Paulo
ChIJ3UG6A4RmzpQRLawYEc2ozek,"R. Murmúrios da Tarde, 250 - Jardim Bonifacio, São Paulo",Drogaria Nova Dracena Ltda.,-23.5533191,-46.442487,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce668403ba41dd:0xe9cda8cd1118ac2d!10e5,,pharmacy,José Bonifácio São Paulo
ChIJIUgnxx9kzpQRElSj2Or4sA4,"R. Virgínia Ferni, 1742 - Conj. Res. José Bonifácio, São Paulo",Drogaria Lucas,-23.5356592,-46.4382172,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce641fc7274821:0xeb0f8ead8a35412!10e5,,pharmacy,José Bonifácio São Paulo
ChIJ0UCJ5kJlzpQRW3ACU_HDXr8,"R. Virgínia Ferni, 1862 - Conj. Res. José Bonifácio, São Paulo",Drogaria Preço Mais Farma,-23.5374478,-46.4380111,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce6542e68940d1:0xbf5ec3f15302705b!10e5,https://instagram.com/precomaisfarma?igshid=NjIwNzIyMDk2Mg==,pharmacy,José Bonifácio São Paulo
ChIJi0tdtS9kzpQRXMwcNhgdO2w,"R. Prof. Leôncio Gurgel, 350 - Conj. Res. José Bonifácio, São Paulo",PoupeFarma Ideal,-23.5463925,-46.4309656,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce642fb55d4b8b:0x6c3b1d18361ccc5c!10e5,,pharmacy,José Bonifácio São Paulo
ChIJJ7cWTABlzpQRHaEnttpenOo,"R. Sílvio Barbini, 559 - Itaquera, São Paulo",Nepofarma Drogarias,-23.5396929,-46.4343501,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce65004c16b727:0xea9c5edab627a11d!10e5,https://www.farmaciasapp.com.br/seller/nepofarma?ordenacao=nameAsc,pharmacy,José Bonifácio São Paulo
ChIJrZE9OC1kzpQRqe8_8F65pwI,"R. Jardim Tamoio, 1440 - Conj. Res. José Bonifácio, São Paulo",Remédio Popular Drogaria Tamor,-23.553076,-46.430966,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce642d383d91ad:0x2a7b95ef03fefa9!10e5,,pharmacy,José Bonifácio São Paulo
ChIJAWk1j45lzpQRxZ4eb0EUMvc,"R. Jardim Tamoio, 1659 - Conj. Res. José Bonifácio, São Paulo",Ale Pharma Drogaria e Perfumaria,-23.5518446,-46.4275325,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce658e8f356901:0xf73214416f1e9ec5!10e5,,pharmacy,José Bonifácio São Paulo
ChIJHV-mmGphzpQRQMxoPC9gy3Q,"Estr. do Pêssego, 1200 - José Bonifácio, São Paulo",Carrefour Drogaria Pessego,-23.5695829,-46.4459255,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce616a98a65f1d:0x74cb602f3c68cc40!10e5,,pharmacy,José Bonifácio São Paulo
ChIJPXpSQBtlzpQRcokXym_PLWc,"R. Virgínia Ferni, 1806 - Conj. Res. José Bonifácio, São Paulo",Drogaria Virginia,-23.5378369,-46.4382096,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce651b40527a3d:0x672dcf6fca178972!10e5,"https://api.whatsapp.com/send?phone=551120718090&text=Ol%C3%A1,%20Gostaria%20de%20ser%20atendido",pharmacy,José Bonifácio São Paulo
ChIJNZ0QxZ9mzpQRjfrzGPaiSyU,"R. Bruno Zabala, 74 - Itaquera, São Paulo",Farmalisé - Itaquera,-23.539174,-46.4398173,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce669fc5109d35:0x254ba2f618f3fa8d!10e5,http://www.farmalise.com.br/,pharmacy,José Bonifácio São Paulo
ChIJZWuat_m_vZQRvVcsj2hiI9g,"Av. Nove de Julho, 1178 - Centro, José Bonifácio",Farmácia 9 de Julho,-21.0577732,-49.6843628,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94bdbff9b79a6b65:0xd82362688f2c57bd!10e5,https://farmacia9dejulho.com/,pharmacy,José Bonifácio São Paulo
ChIJWaIL7mNlzpQRLcPk_JsINj8,"R. Jardim Tamoio, 1659 - Conj. Res. José Bonifácio, São Paulo",Farmacia JT,-23.5518446,-46.4275325,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce6563ee0ba259:0x3f36089bfce4c32d!10e5,,pharmacy,José Bonifácio São Paulo
ChIJIbmt1fy_vZQRUB8552MNnL8,"Av. Nove de Julho, 596, José Bonifácio",Farmácia Central - José Bonifácio -Delivery Entrega Grátis - Remédios - Farmácia Popular,-21.0541029,-49.6880186,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94bdbffcd5adb921:0xbf9c0d63e7391f50!10e5,https://farmacentraljb.com/contato,pharmacy,José Bonifácio São Paulo
ChIJ_cow3VdkzpQRIica30tTNYs,"Estr. do Lageado Velho, 760 - Vila Iolanda(Lajeado), São Paulo",Drogasil,-23.5355755,-46.401885,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce6457dd30cafd:0x8b35534bdf1a2722!10e5,,pharmacy,Lajeado São Paulo
ChIJRxk6OfhkzpQRiuTf0IHFvng,"Estr. do Lageado Velho, 1070 - Lageado, São Paulo",Qualy Farma,-23.5342872,-46.399413,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce64f8393a1947:0x78bec581d0dfe48a!10e5,http://www.qualyfarma.com.br/,pharmacy,Lajeado São Paulo
ChIJ76eTaodlzpQRoMSPLMDAILY,"Estr. do Lageado Velho, 574 - Lageado, São Paulo",Drogaria W.Leste | Farmácia Delivery em Lageado,-23.5365008,-46.40337460000001,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce65876a93a7ef:0xb620c0c02c8fc4a0!10e5,,pharmacy,Lajeado São Paulo
ChIJOegClmplzpQRsJA3MC5IetQ,"Estr. do Lageado Velho, 839 - Vila Iolanda(Lajeado), São Paulo",Drogaria Ultra Popular,-23.53501,-46.4014068,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce656a9602e839:0xd47a482e303790b0!10e5,https://www.drogariasultrapopular.com.br/?utm_source=google_my_business&utm_medium=organic&utm_campaign=harmo,pharmacy,Lajeado São Paulo
ChIJiXL9BVdkzpQRa8YuAM6kWSQ,"Estr. do Lageado Velho, 574 - Vila Iolanda(Lajeado), São Paulo",FarMelhor,-23.5365008,-46.40337460000001,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce645705fd7289:0x2459a4ce002ec66b!10e5,http://www.farmelhor.com.br/,pharmacy,Lajeado São Paulo
ChIJAWufbPhkzpQRl_5jlF05p0c,"Estr. do Lageado Velho, 986 - Guaianases, São Paulo",Drogaria Santa Suzana Farmacia Popular,-23.5346573,-46.399985,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce64f86c9f6b01:0x47a7395d9463fe97!10e5,,pharmacy,Lajeado São Paulo
ChIJ3UJr3xpkzpQRITUme-P6_yg,"Rua Margarida Cristina Baumann, 13 - Jardim Sao Vicente, São Paulo",Drogaria Baumann,-23.5262848,-46.4322056,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce641adf6b42dd:0x28fffae37b263521!10e5,http://www.farmais.com.br/,pharmacy,Lajeado São Paulo
ChIJFdQWq_NlzpQRzRf3RfqwX5s,"Av. Nordestina, 4923 - Vila Nova Curuca, São Paulo",Drogaleste,-23.5220128,-46.4183484,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce65f3ab16d415:0x9b5fb0fa45f717cd!10e5,https://www.drogaleste.com.br/lojas/sp-sao-paulo-vila-curuca-30/contato/,pharmacy,Lajeado São Paulo
ChIJrUm-jgxlzpQRLCoalWso8vc,"R. Santa Etelvina, 02 - Parada XV de Novembro, São Paulo",Drogaleste,-23.524369,-46.4303416,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce650c8ebe49ad:0xf7f2286b951a2a2c!10e5,https://www.drogaleste.com.br/lojas/sp-sao-paulo-parada-xv-69/contato/,pharmacy,Lajeado São Paulo
ChIJYTLM7F5hzpQRxIJa6DQQ3oU,"Av. Pires do Rio, 856 - Vila Americana, São Paulo",Drogaria São Paulo,-23.504045,-46.4432007,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce615eeccc3261:0x85de1034e85a82c4!10e5,https://www.drogariasaopaulo.com.br/institucional/nossas-lojas,pharmacy,Lajeado São Paulo
ChIJrTtDjh1kzpQRGhfwnwfWqV0,"Estr. Itaquera Guaianazes, 627 - Parada XV de Novembro, São Paulo",Farmácia e Drogaria em Itaquera - Home Farma,-23.5309438,-46.4388704,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce641d8e433bad:0x5da9d6079ff0171a!10e5,https://homefarma.commercesuite.com.br/,pharmacy,Lajeado São Paulo
ChIJ1Zb4nOVlzpQRVSegjMcsFgc,"Av. Nordestina, 5229 - Guaianazes, São Paulo",Drogasil,-23.523521,-46.4181325,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce65e59cf896d5:0x7162cc78ca02755!10e5,,pharmacy,Lajeado São Paulo
ChIJ8eCF9Jz2zpQRnpGTZ0Bm_S0,"Rua Cabo José Teixeira, 91 - Vila Iolanda(Lajeado), São Paulo",Farmais - Vila Iolanda II,-23.5380992,-46.40386729999999,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef69cf485e0f1:0x2dfd66406793919e!10e5,https://pt-br.facebook.com/redefarmais/,pharmacy,Lajeado São Paulo
ChIJ5-Cv0sBmzpQRkRWIxV82EkI,AVENIDA JOSE PINHEIRO BORGES S/N LJS 407/408 - Vila Campanela,Drogaria São Paulo,-23.540095,-46.4715619,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce66c0d2afe0e7:0x4212365fc5881591!10e5,http://www.drogariasaopaulo.com.br/,pharmacy,Lajeado São Paulo
ChIJYUa0jWP4zpQRPQ09hG5QzSw,"R. Doze de Outubro, 387 - Lapa, São Paulo",Farmácia Pague Menos,-23.5214776,-46.7046535,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef8638db44661:0x2ccd506e843d0d3d!10e5,https://www.paguemenos.com.br/?utm_source=google&utm_medium=website&utm_campaign=youmap,pharmacy,Lapa São Paulo
ChIJ__-vgWT4zpQRLeCx09UGLos,"R. Afonso Sardinha, 13 - Lapa, São Paulo",Droga Raia,-23.5224261,-46.7042344,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef86481afffff:0x8b2e06d5d3b1e02d!10e5,,pharmacy,Lapa São Paulo
ChIJFflBW2T4zpQRisuRMyX6c7Q,"R. N. SRA. DA LAPA, 171 - Lapa, São Paulo",Drogasil,-23.5214694,-46.70287400000001,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef8645b41f915:0xb473fa253391cb8a!10e5,,pharmacy,Lapa São Paulo
ChIJX1_0GrNZzpQR6D1rjGVXAoo,"Praça da República, 276 - República, São Paulo",Farma Conde,-23.5434014,-46.6412863,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce59b31af45f5f:0x8a0257658c6b3de8!10e5,http://www.farmaconde.com.br/,pharmacy,Lapa São Paulo
ChIJA8EzC2P4zpQRpiGn9rCG0rA,"R. Doze de Outubro, 558 - Lapa, São Paulo",Drogasil,-23.522878,-46.7057131,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef8630b33c103:0xb0d286b0f6a721a6!10e5,,pharmacy,Lapa São Paulo
ChIJhyG4TQv4zpQRTk0bT1acON0,"R. Clélia, 737 - Lapa, São Paulo",Droga Nélia,-23.5250901,-46.6896424,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef80b4db82187:0xdd389c564f1b4d4e!10e5,,pharmacy,Lapa São Paulo
ChIJARKn9DRXzpQRuISE3Zz3vUo,"Shopping Center Lapa-sp - R. Catão, 72 - Loja 120 - Lapa, São Paulo",Drogarias FarMenos Lapa,-23.5211696,-46.7009476,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce5734f4a71201:0x4abdf79cdd8484b8!10e5,http://www.drogariasfarmenos.com.br/,pharmacy,Lapa São Paulo
ChIJYQjDHKtZzpQREfwB-4gHmIY,"R. Benjamin Constant, 75 - Centro Histórico de São Paulo, São Paulo",Caixa de Assistência dos Advogados de São Paulo,-23.5504305,-46.6356822,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce59ab1cc30861:0x86980788fb01fc11!10e5,http://www.caasp.org.br/,pharmacy,Lapa São Paulo
ChIJ6_yEk2P4zpQRi4JWStx4Aqw,"R. Antônio Raposo, 39 - Lapa, São Paulo",PHARMATECK Farmácia de Manipulação - Lapa,-23.5215522,-46.70522039999999,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef8639384fceb:0xac0278dc4a56828b!10e5,http://www.pharmateck.com.br/,pharmacy,Lapa São Paulo
ChIJZ9plBWP4zpQRVSSk8_xF2CU,"R. Albion, 183 - Lapa, São Paulo",Farmácia Albion - Homeopatia,-23.5235716,-46.70637319999999,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef8630565da67:0x25d845fcf3a42455!10e5,https://www.instagram.com/farmaciaalbion/,pharmacy,Lapa São Paulo
ChIJTdrB7GT4zpQReiZ-5QN_b1I,"Rua Roma, 660 - Lapa, São Paulo",Farmácia Central da Lapa,-23.522583,-46.7031557,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef864ecc1da4d:0x526f7f03e57e267a!10e5,,pharmacy,Lapa São Paulo
ChIJOW597cRbzpQR9H9sf5GmLxc,"R. Aurélia, 380 - 390 - Lapa, São Paulo",Drogasil,-23.5251555,-46.6981426,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce5bc4ed7d6e39:0x172fa6917f6c7ff4!10e5,,pharmacy,Lapa São Paulo
ChIJYaDuyYv4zpQRmAMRZyUwOg8,"Av. Mercedes, 83 - Alto da Lapa, São Paulo",Farmácia Pague Menos,-23.5214006,-46.7119248,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef88bc9eea061:0xf3a302567110398!10e5,https://www.paguemenos.com.br/?utm_source=google&utm_medium=website&utm_campaign=youmap,pharmacy,Lapa São Paulo
ChIJu0iAANFXzpQRiEOOZQymhvA,"R. Cerro Corá, 502 - Vila Romana, São Paulo",Drogasil,-23.5405357,-46.7020625,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce57d1008048bb:0xf086a60c658e4388!10e5,,pharmacy,Lapa São Paulo
ChIJ64XyYGP4zpQR5p0uH0KNDtc,"R. Nossa Sra. da Lapa, 457 - Lapa, São Paulo",Carrefour Drogaria Nossa Senhora Da Lapa,-23.5235218,-46.70443340000001,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef86360f285eb:0xd70e8d421f2e9de6!10e5,,pharmacy,Lapa São Paulo
ChIJwST8Mu1ZzpQRyNh_HZJUKpI,"Av. da Liberdade, 80 - Liberdade, São Paulo",FarMelhor,-23.5546189,-46.6357671,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce59ed32fc24c1:0x922a54921d7fd8c8!10e5,https://unidades.franquiafarmelhor.com.br/farmelhor-liberdade-sao-paulo-sp-73507,pharmacy,Liberdade São Paulo
ChIJyc5AkKBZzpQRjAcopuNLJNA,"R. Conselheiro Furtado, 1186 - Liberdade, São Paulo",Drogasil,-23.5635885,-46.6327425,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce59a09040cec9:0xd0244be3a628078c!10e5,,pharmacy,Liberdade São Paulo
ChIJYVY2Or1ZzpQRSDUxIi0zVB4,"R. Maestro Cardim, 852 - Liberdade, São Paulo",Drogasil,-23.5683656,-46.6423585,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce59bd3a365661:0x1e54332d22313548!10e5,,pharmacy,Liberdade São Paulo
ChIJT3dxhqBZzpQR5aszR0C_pTA,"R. Conselheiro Furtado, 1213 - Liberdade, São Paulo",Drogaria aclimafarma ltda,-23.5637471,-46.6323547,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce59a08671774f:0x30a5bf404733abe5!10e5,https://www.instagram.com/drogariaaclimafarma/,pharmacy,Liberdade São Paulo
ChIJb2aFsrxZzpQRuiNg0tC4veA,"R. Maestro Cardim, 479 - Liberdade, São Paulo",Farmácia Drogamed Delivery,-23.5651035,-46.6413897,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce59bcb285666f:0xe0bdb8d0d26023ba!10e5,https://drogameddelivery.com/,pharmacy,Liberdade São Paulo
ChIJOXAKX43_zpQRgcRZuRyM5Mk,"R. da Glória, 104 - Liberdade, São Paulo",UNIFAR - União Farmacêutica de São Paulo,-23.5541007,-46.6345049,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ceff8d5f0a7039:0xc9e48c1cb959c481!10e5,https://www.unifar.org.br/,pharmacy,Liberdade São Paulo
ChIJYQoXrAdZzpQR1b_qP9LmI60,"R. Oscar Cintra Gordinho, 24 - Liberdade, São Paulo",Drogaria LW,-23.5541163,-46.6296912,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce5907ac170a61:0xad23e6d23feabfd5!10e5,,pharmacy,Liberdade São Paulo
ChIJ0Z4ACztZzpQRcqC9AJ8p6A4,"R. Helena Zerrener, 9 - Liberdade, São Paulo",Drogaria,-23.554369,-46.6292614,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce593b0b009ed1:0xee8299f00bda072!10e5,,pharmacy,Liberdade São Paulo
ChIJMcf7RyD4zpQRO-9cyqGdLlM,"Av. Dep. Emílio Carlos, 178 - Limão, São Paulo",Drogaria Ultra Popular,-23.5029351,-46.6722785,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef82047fbc731:0x532e9da1ca5cef3b!10e5,https://www.drogariasultrapopular.com.br/?utm_source=google_my_business&utm_medium=organic&utm_campaign=harmo,pharmacy,Limão São Paulo
ChIJwetupC74zpQRexf1xrCT-A0,"Av. Dep. Emílio Carlos, 1780 - Limão, São Paulo","Farmácia e Drogaria Ultrafarma - Av. Deputado Emilio Carlos, 1780 - Limão - SP",-23.4915855,-46.6761361,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef82ea46eebc1:0xdf893b0c6f5177b!10e5,https://ultrafarmasp.farmamarketing.com.br/,pharmacy,Limão São Paulo
ChIJJwdMmR_4zpQRCFdX9phRaQY,"Av. Prof. Celestino Bourroul, 986 - Limão, São Paulo",Farmácia Popular,-23.5050654,-46.6727786,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef81f994c0727:0x6695198f6575708!10e5,https://www.precopopular.com.br/,pharmacy,Limão São Paulo
